branch_length,mut_freq
0.0077686426,0.0068259384
0.01571976,0.013651877
0.007683717,0.0068259384
0.00385309,0.0034129692
0.003844622,0.0034129692
0.011711338,0.010676157
0.0039045366,0.0035587188
0.0041881274,0.0035587188
0.0041848416,0.0035587188
0.0041818256,0.0035587188
0.004066206,0.0035587188
0.004183798,0.0035587188
0.0041856957,0.0035587188
0.008022897,0.0071174377
0.07103109,0.06329114
0.009579664,0.008438818
0.0045629465,0.004219409
0.0045053908,0.004219409
0.0692799,0.06329114
0.0038478114,0.0035211267
0.0076952963,0.0070422534
0.01158479,0.01056338
0.011543335,0.01056338
0.0039209793,0.0035211267
0.002928348,0.0031152647
0.011555231,0.012461059
0.0056472495,0.0062305294
0.0028806946,0.0031152647
0.0028221738,0.0031152647
0.03986875,0.040498443
0.0063483776,0.006430868
0.003070721,0.003215434
0.015623815,0.01607717
0.03477192,0.035369776
0.003073384,0.003215434
0.003069768,0.003215434
0.0032031734,0.003215434
0.01893835,0.019292604
0.003271655,0.003215434
0.019270973,0.019292604
0.009657312,0.009646302
0.0061245915,0.006430868
0.0031059133,0.003215434
0.0032644789,0.003215434
0.003109848,0.003215434
0.0035143462,0.003508772
0.0035228643,0.003508772
0.061981812,0.056140352
0.007044701,0.007017544
0.003522636,0.003508772
0.0070460513,0.007017544
0.003643111,0.003508772
0.0070429575,0.007017544
0.0035205605,0.003508772
0.010569314,0.010526316
0.003682824,0.003508772
0.0072677205,0.007017544
0.041140527,0.037162162
0.0036310889,0.0033783785
0.0035998693,0.0033783785
0.003742797,0.0033783785
0.0035333182,0.0033783785
0.010648619,0.010135135
0.010414754,0.010135135
0.0038101526,0.0033783785
0.0039689546,0.0034482758
0.0040593324,0.0034482758
0.004102315,0.0034482758
0.004062566,0.0034482758
0.00815684,0.0068965517
0.0036910006,0.0032573289
0.0038822123,0.0032573289
0.0037016182,0.0032573289
0.031420816,0.026058631
0.007915367,0.0065146578
0.0038880182,0.0032573289
0.0161696,0.014814815
0.004136572,0.0037037036
0.016015792,0.014814815
0.003933183,0.0037037036
0.0041397866,0.0037037036
0.0077657984,0.0074074073
0.020854414,0.018518519
0.0034687056,0.003125
0.003466898,0.003125
0.0036119998,0.003125
0.007222195,0.00625
0.0036103383,0.003125
0.02095129,0.01875
0.032528173,0.028125
0.003435229,0.0034129692
0.0032975383,0.0034129692
0.0032964062,0.0034129692
0.024891416,0.023890786
0.054003783,0.054607507
0.0037521839,0.0034013605
0.0039161025,0.0034013605
0.007537289,0.006802721
0.0038562072,0.0034013605
0.015485363,0.013605442
0.0038572685,0.0034013605
0.0031348008,0.0034013605
0.0029225757,0.0034013605
0.014634859,0.017006803
0.0058524613,0.006802721
0.005837934,0.006802721
0.002916684,0.0034013605
0.005858822,0.006802721
0.0058392375,0.006802721
0.0058364593,0.006802721
0.005840217,0.006802721
0.0038079894,0.0036630037
0.003805245,0.0036630037
0.0039096638,0.0036630037
0.00391062,0.0036630037
0.003912655,0.0036630037
0.004000471,0.0036630037
0.0039785746,0.0036630037
0.004416237,0.003533569
0.0040823873,0.003533569
0.008139224,0.007067138
0.004067705,0.003533569
0.0040687467,0.003533569
0.008147219,0.007067138
0.004071918,0.003533569
0.004070524,0.003533569
0.012646815,0.010600707
0.003525733,0.0032467532
0.036251422,0.032467533
0.0033700757,0.0032467532
0.035027865,0.032467533
0.003544858,0.0032467532
0.0067212093,0.0064935065
0.013608652,0.012987013
0.0034126411,0.0032467532
0.00349263,0.0032467532
0.016939545,0.01724138
0.003392343,0.0034482758
0.0034712155,0.0034482758
0.0034315288,0.0034482758
0.0036487072,0.0034482758
0.0036902705,0.0034482758
0.006823932,0.006557377
0.0035422035,0.0032786885
0.007207323,0.006557377
0.0035401315,0.0032786885
0.007193623,0.006557377
0.007072964,0.006557377
0.019088022,0.01980198
0.0031073533,0.0033003301
0.016573712,0.01650165
0.0031596208,0.0033003301
0.003174484,0.0033003301
0.0031410314,0.0033003301
0.003142468,0.0033003301
