branch_length,mut_freq
0.0068259384,0.0068259384
0.013651877,0.013651877
0.0068259384,0.0068259384
0.0034129692,0.0034129692
0.0034129692,0.0034129692
0.010676157,0.010676157
0.0035587188,0.0035587188
0.0035587188,0.0035587188
0.0035587188,0.0035587188
0.0035587188,0.0035587188
0.0035587188,0.0035587188
0.0035587188,0.0035587188
0.0035587188,0.0035587188
0.0071174377,0.0071174377
0.06329114,0.06329114
0.008438818,0.008438818
0.004219409,0.004219409
0.004219409,0.004219409
0.06329114,0.06329114
0.0035211267,0.0035211267
0.0070422534,0.0070422534
0.01056338,0.01056338
0.01056338,0.01056338
0.0035211267,0.0035211267
0.0031152647,0.0031152647
0.012461059,0.012461059
0.0062305294,0.0062305294
0.0031152647,0.0031152647
0.0031152647,0.0031152647
0.040498443,0.040498443
0.006430868,0.006430868
0.003215434,0.003215434
0.01607717,0.01607717
0.035369776,0.035369776
0.003215434,0.003215434
0.003215434,0.003215434
0.003215434,0.003215434
0.019292604,0.019292604
0.003215434,0.003215434
0.019292604,0.019292604
0.009646302,0.009646302
0.006430868,0.006430868
0.003215434,0.003215434
0.003215434,0.003215434
0.003215434,0.003215434
0.003508772,0.003508772
0.003508772,0.003508772
0.056140352,0.056140352
0.007017544,0.007017544
0.003508772,0.003508772
0.007017544,0.007017544
0.003508772,0.003508772
0.007017544,0.007017544
0.003508772,0.003508772
0.010526316,0.010526316
0.003508772,0.003508772
0.007017544,0.007017544
0.037162162,0.037162162
0.0033783785,0.0033783785
0.0033783785,0.0033783785
0.0033783785,0.0033783785
0.0033783785,0.0033783785
0.010135135,0.010135135
0.010135135,0.010135135
0.0033783785,0.0033783785
0.0034482758,0.0034482758
0.0034482758,0.0034482758
0.0034482758,0.0034482758
0.0034482758,0.0034482758
0.0068965517,0.0068965517
0.0032573289,0.0032573289
0.0032573289,0.0032573289
0.0032573289,0.0032573289
0.026058631,0.026058631
0.0065146578,0.0065146578
0.0032573289,0.0032573289
0.014814815,0.014814815
0.0037037036,0.0037037036
0.014814815,0.014814815
0.0037037036,0.0037037036
0.0037037036,0.0037037036
0.0074074073,0.0074074073
0.018518519,0.018518519
0.003125,0.003125
0.003125,0.003125
0.003125,0.003125
0.00625,0.00625
0.003125,0.003125
0.01875,0.01875
0.028125,0.028125
0.0034129692,0.0034129692
0.0034129692,0.0034129692
0.0034129692,0.0034129692
0.023890786,0.023890786
0.054607507,0.054607507
0.0034013605,0.0034013605
0.0034013605,0.0034013605
