branch_length,mut_freq
0.0073599815,0.0068259384
0.015553801,0.013651877
0.0074502085,0.0068259384
0.0038016106,0.0034129692
0.0036616013,0.0034129692
0.011281786,0.010676157
0.004035605,0.0035587188
0.00404389,0.0035587188
0.0040444667,0.0035587188
0.004002394,0.0035587188
0.0040036063,0.0035587188
0.004042456,0.0035587188
0.003773379,0.0035587188
0.00754316,0.0071174377
0.07044197,0.06329114
0.009139864,0.008438818
0.004690619,0.004219409
0.004702627,0.004219409
0.068192706,0.06329114
0.0035811595,0.0035211267
0.0073723174,0.0070422534
0.011091857,0.01056338
0.01126842,0.01056338
0.0035818906,0.0035211267
0.0028577344,0.0031152647
0.011622587,0.012461059
0.0057091527,0.0062305294
0.0029185954,0.0031152647
0.0028551724,0.0031152647
0.038847614,0.040498443
0.0063751116,0.006430868
0.0031345154,0.003215434
0.016563537,0.01607717
0.036944196,0.035369776
0.0031365037,0.003215434
0.0031341251,0.003215434
0.0032508976,0.003215434
0.018738996,0.019292604
0.0033105612,0.003215434
0.018956587,0.019292604
0.009412339,0.009646302
0.0063774437,0.006430868
0.0030313663,0.003215434
0.0031997752,0.003215434
0.0031818945,0.003215434
0.003478065,0.003508772
0.0036046598,0.003508772
0.05976498,0.056140352
0.0075339437,0.007017544
0.0037384073,0.003508772
0.007091481,0.007017544
0.0037232593,0.003508772
0.0073475894,0.007017544
0.003569609,0.003508772
0.010639377,0.010526316
0.0035222932,0.003508772
0.007520979,0.007017544
0.037038103,0.037162162
0.0033831932,0.0033783785
0.0033880444,0.0033783785
0.0033814982,0.0033783785
0.0033805114,0.0033783785
0.010183845,0.010135135
0.010510056,0.010135135
0.0033767463,0.0033783785
0.003763406,0.0034482758
0.0037610203,0.0034482758
0.0037621448,0.0034482758
0.003762902,0.0034482758
0.008002345,0.0068965517
0.0037460912,0.0032573289
0.003601315,0.0032573289
0.0038346127,0.0032573289
0.030038454,0.026058631
0.0072749634,0.0065146578
0.0035548345,0.0032573289
0.0155812,0.014814815
0.003720384,0.0037037036
0.015987622,0.014814815
0.0037819208,0.0037037036
0.0038347645,0.0037037036
0.0076884413,0.0074074073
0.019328812,0.018518519
0.0032499877,0.003125
0.0033107065,0.003125
0.0032494548,0.003125
0.0064963596,0.00625
0.0032487467,0.003125
0.019217648,0.01875
0.028795788,0.028125
0.0032427679,0.0034129692
0.0033622796,0.0034129692
0.0032457754,0.0034129692
0.022606628,0.023890786
0.056545712,0.054607507
0.003498332,0.0034013605
0.0035813611,0.0034013605
0.0075037414,0.006802721
0.0035728617,0.0034013605
0.014729891,0.013605442
0.0035762296,0.0034013605
0.0031397883,0.0034013605
0.0030894247,0.0034013605
0.015504707,0.017006803
0.0058774995,0.006802721
0.0062690633,0.006802721
0.002974836,0.0034013605
0.006282308,0.006802721
0.005872124,0.006802721
0.0062122857,0.006802721
0.0058732578,0.006802721
0.0038487674,0.0036630037
0.0040378477,0.0036630037
0.0039066654,0.0036630037
0.0039202357,0.0036630037
0.003930296,0.0036630037
0.0039255028,0.0036630037
0.00400829,0.0036630037
0.0041316734,0.003533569
0.004167632,0.003533569
0.008319572,0.007067138
0.00415792,0.003533569
0.004156796,0.003533569
0.008321908,0.007067138
0.0039399127,0.003533569
0.00393927,0.003533569
0.012105297,0.010600707
0.0033181757,0.0032467532
0.03340103,0.032467533
0.0034413,0.0032467532
0.034203265,0.032467533
0.0034586603,0.0032467532
0.0071001123,0.0064935065
0.014061233,0.012987013
0.0034107703,0.0032467532
0.0033847278,0.0032467532
0.01677119,0.01724138
0.0034727883,0.0034482758
0.0034681498,0.0034482758
0.0033838756,0.0034482758
0.0034686162,0.0034482758
0.0032984188,0.0034482758
0.0066683036,0.006557377
0.003284549,0.0032786885
0.006490588,0.006557377
0.0032325448,0.0032786885
0.006824472,0.006557377
0.0068430784,0.006557377
0.01852963,0.01980198
0.0032308388,0.0033003301
0.01603605,0.01650165
0.003142071,0.0033003301
0.0031457257,0.0033003301
0.0031093038,0.0033003301
0.0031460663,0.0033003301
0.063058965,0.06535948
0.02171024,0.019607844
0.0035477495,0.003267974
0.017111002,0.01633987
0.010154382,0.009803922
0.010630386,0.009803922
0.0069208215,0.006535948
0.02461369,0.022875817
0.028917,0.026143791
0.0629069,0.06535948
0.0030802004,0.0030959751
0.0030431538,0.0030959751
0.02449617,0.024767801
0.018475384,0.01857585
0.0060903924,0.0061919503
0.0030644122,0.0030959751
0.012249872,0.012383901
0.0091137905,0.009287925
0.0060208067,0.0061919503
0.0033513648,0.0033557047
0.027856985,0.026845638
0.01639637,0.016778523
0.0065627396,0.0067114094
0.003282512,0.0033557047
0.00363116,0.0033783785
0.0035412172,0.0033783785
0.051460076,0.04391892
0.011201407,0.010135135
0.0070821135,0.006756757
0.0040398026,0.0034246575
0.008115433,0.006849315
0.0039559403,0.0034246575
0.004052946,0.0034246575
0.0041498956,0.0034246575
0.0041579297,0.0034246575
0.012769761,0.0102739725
0.007694166,0.00591716
0.007449857,0.00591716
0.007846032,0.00591716
0.0074554184,0.00591716
0.0077579664,0.00591716
0.003544628,0.0034482758
0.007213677,0.0068965517
0.0034816375,0.0034482758
0.0034881148,0.0034482758
0.0034819313,0.0034482758
0.0036076622,0.0034482758
0.003720872,0.0034482758
0.010489194,0.009771987
0.0072822175,0.0065146578
0.032248218,0.029315962
0.011622,0.009771987
0.015268274,0.0130293155
0.011933682,0.009771987
0.031054085,0.026058631
0.011242449,0.009771987
0.063110165,0.052117262
0.010575298,0.009771987
0.13864727,0.110749185
0.038479134,0.03257329
0.0036398189,0.0032573289
0.045233008,0.039087947
0.0076961145,0.0065146578
0.0924041,0.07491857
0.0035708586,0.0032573289
0.029305162,0.026058631
0.014538463,0.0130293155
0.0037529746,0.0032573289
0.0038346986,0.0032573289
0.010868208,0.009771987
0.037610956,0.03257329
0.0119908415,0.009771987
0.019769536,0.016286645
0.019088829,0.016286645
0.010723968,0.009771987
0.058266822,0.052117262
0.07939609,0.06944445
0.062028214,0.052083332
0.0041848077,0.0034722222
0.004183487,0.0034722222
0.0041840416,0.0034722222
0.004252509,0.0034722222
0.04694413,0.045138888
0.07572563,0.066246055
0.0033710431,0.0031545742
0.0034824477,0.0031545742
0.0033330645,0.0031545742
0.0035764086,0.0031545742
0.088835195,0.07886435
0.009678347,0.01010101
0.0064201267,0.0067340066
0.0069098473,0.0067340066
0.0032907792,0.0033670033
0.003299048,0.0033670033
0.0032116128,0.0033670033
0.0032270742,0.0033670033
0.003148346,0.0033670033
0.0031494345,0.0033670033
0.009831364,0.01010101
0.0065207067,0.0067340066
0.009475893,0.01010101
0.002955787,0.0030959751
0.003150633,0.0030959751
0.0148943085,0.015479876
0.0031496868,0.0030959751
0.012583731,0.012383901
0.0149135105,0.015479876
0.0061811213,0.0061919503
0.0029438045,0.0030959751
0.0059629213,0.0061919503
0.003675722,0.0033783785
0.0037619942,0.0033783785
0.003674592,0.0033783785
