branch_length,mut_freq
0.0072017848,0.0068259384
0.014327903,0.013651877
0.007068925,0.0068259384
0.0035470154,0.0034129692
0.003403419,0.0034129692
0.0114002265,0.010676157
0.0037959625,0.0035587188
0.0039354493,0.0035587188
0.003935639,0.0035587188
0.0039515323,0.0035587188
0.003951604,0.0035587188
0.003933378,0.0035587188
0.003937638,0.0035587188
0.007606347,0.0071174377
0.0679091,0.06329114
0.009058917,0.008438818
0.004558375,0.004219409
0.004529035,0.004219409
0.0677529,0.06329114
0.0038114756,0.0035211267
0.007086579,0.0070422534
0.011375481,0.01056338
0.011441354,0.01056338
0.0037353141,0.0035211267
0.002883142,0.0031152647
0.011321703,0.012461059
0.0057642004,0.0062305294
0.0028410594,0.0031152647
0.0027544093,0.0031152647
0.038202588,0.040498443
0.0060922545,0.006430868
0.002898498,0.003215434
0.014420592,0.01607717
0.032543276,0.035369776
0.0029519517,0.003215434
0.0028645382,0.003215434
0.0030487108,0.003215434
0.01849426,0.019292604
0.0030661325,0.003215434
0.018725224,0.019292604
0.0085325595,0.009646302
0.005689097,0.006430868
0.0030050522,0.003215434
0.0030083715,0.003215434
0.003007492,0.003215434
0.0037292826,0.003508772
0.003574668,0.003508772
0.059356395,0.056140352
0.007147604,0.007017544
0.0035743322,0.003508772
0.0071486575,0.007017544
0.0037191408,0.003508772
0.0074737673,0.007017544
0.0034825173,0.003508772
0.010728141,0.010526316
0.0035718668,0.003508772
0.0072187968,0.007017544
0.036711305,0.037162162
0.003417823,0.0033783785
0.0035440212,0.0033783785
0.0034223665,0.0033783785
0.0034138586,0.0033783785
0.010508963,0.010135135
0.010032214,0.010135135
0.0033639008,0.0033783785
0.0037346764,0.0034482758
0.0036759079,0.0034482758
0.0036784294,0.0034482758
0.0036754452,0.0034482758
0.007873782,0.0068965517
0.003708595,0.0032573289
0.0037403689,0.0032573289
0.0037436502,0.0032573289
0.029548788,0.026058631
0.007562464,0.0065146578
0.003666427,0.0032573289
0.015754383,0.014814815
0.0038259262,0.0037037036
0.016072106,0.014814815
0.0037458537,0.0037037036
0.003719554,0.0037037036
0.00785614,0.0074074073
0.019871302,0.018518519
0.0031773096,0.003125
0.003177878,0.003125
0.0033451957,0.003125
0.0065092617,0.00625
0.003177784,0.003125
0.01943751,0.01875
0.029538969,0.028125
0.003318766,0.0034129692
0.0032481472,0.0034129692
0.0033873094,0.0034129692
0.022237733,0.023890786
0.054640636,0.054607507
0.0035912197,0.0034013605
0.003706827,0.0034013605
0.007418244,0.006802721
0.0037029088,0.0034013605
0.014055079,0.013605442
0.0037028487,0.0034013605
0.0030330392,0.0034013605
0.0030339519,0.0034013605
0.01528825,0.017006803
0.006068992,0.006802721
0.006018559,0.006802721
0.002956052,0.0034013605
0.006076741,0.006802721
0.005808767,0.006802721
0.0059139086,0.006802721
0.0059237783,0.006802721
0.003872694,0.0036630037
0.0040452555,0.0036630037
0.0040341024,0.0036630037
0.004044866,0.0036630037
0.004039772,0.0036630037
0.0038518042,0.0036630037
0.004038699,0.0036630037
0.0042040283,0.003533569
0.0039870907,0.003533569
0.007971345,0.007067138
0.003924305,0.003533569
0.003969301,0.003533569
0.007768513,0.007067138
0.004115681,0.003533569
0.0039740927,0.003533569
0.012072803,0.010600707
0.003289069,0.0032467532
0.034404024,0.032467533
0.0035112305,0.0032467532
