branch_length,mut_freq
0.0075316266,0.0068259384
0.015114381,0.013651877
0.0071263853,0.0068259384
0.003695532,0.0034129692
0.0035612392,0.0034129692
0.011585846,0.010676157
0.0040099877,0.0035587188
0.0041110404,0.0035587188
0.0040036845,0.0035587188
0.003908383,0.0035587188
0.0039927373,0.0035587188
0.0041090907,0.0035587188
0.003998451,0.0035587188
0.007853376,0.0071174377
0.06850653,0.06329114
0.008892089,0.008438818
0.0044483556,0.004219409
0.0044720373,0.004219409
0.06973094,0.06329114
0.0038650713,0.0035211267
0.007720458,0.0070422534
0.011069169,0.01056338
0.011589144,0.01056338
0.003860021,0.0035211267
0.0028948984,0.0031152647
0.011658967,0.012461059
0.0056032785,0.0062305294
0.002978089,0.0031152647
0.0028034593,0.0031152647
0.037701193,0.040498443
0.0060614697,0.006430868
0.0031220226,0.003215434
0.015716214,0.01607717
0.034979068,0.035369776
0.003124544,0.003215434
0.0031209285,0.003215434
0.0030342499,0.003215434
0.019022321,0.019292604
0.0033273748,0.003215434
0.019291503,0.019292604
0.009935852,0.009646302
0.0066238223,0.006430868
0.003014549,0.003215434
0.0032993578,0.003215434
0.0032965525,0.003215434
0.0037255858,0.003508772
0.0036722955,0.003508772
0.061191093,0.056140352
0.007487154,0.007017544
0.0037430646,0.003508772
0.007346987,0.007017544
0.0037439535,0.003508772
0.007343148,0.007017544
0.0037399568,0.003508772
0.011016314,0.010526316
0.0037550386,0.003508772
0.0070784367,0.007017544
0.037941024,0.037162162
0.0037347798,0.0033783785
0.0036192168,0.0033783785
0.0037326096,0.0033783785
0.0037309795,0.0033783785
0.010831671,0.010135135
0.010176674,0.010135135
0.0034003027,0.0033783785
0.0041686697,0.0034482758
0.003950594,0.0034482758
0.004169069,0.0034482758
0.00417403,0.0034482758
0.007846451,0.0068965517
0.0038456176,0.0032573289
0.0038874731,0.0032573289
0.0037874414,0.0032573289
0.028624855,0.026058631
0.0073826173,0.0065146578
0.0038427545,0.0032573289
0.015890935,0.014814815
0.0039493926,0.0037037036
0.015219304,0.014814815
0.0039388286,0.0037037036
0.003776547,0.0037037036
0.0075578354,0.0074074073
0.019592838,0.018518519
0.003337204,0.003125
0.0033339418,0.003125
0.0033419814,0.003125
0.0066837524,0.00625
0.003338619,0.003125
0.02037328,0.01875
0.030516095,0.028125
0.0033544777,0.0034129692
0.0033561129,0.0034129692
0.0033550472,0.0034129692
0.024734374,0.023890786
0.05437169,0.054607507
0.0035641545,0.0034013605
0.0037942235,0.0034013605
0.007056619,0.006802721
0.0035307533,0.0034013605
0.0142008,0.013605442
0.0035291794,0.0034013605
0.0029533764,0.0034013605
0.0029529089,0.0034013605
0.014939283,0.017006803
0.0059037907,0.006802721
0.006171053,0.006802721
0.0030822207,0.0034013605
0.0059095477,0.006802721
0.006173778,0.006802721
0.0061694607,0.006802721
0.0061770584,0.006802721
0.0037654596,0.0036630037
0.003807583,0.0036630037
0.0037923045,0.0036630037
0.003857859,0.0036630037
0.003804385,0.0036630037
0.0038430055,0.0036630037
0.0038480554,0.0036630037
0.0041579437,0.003533569
0.0041278373,0.003533569
0.008493662,0.007067138
0.0039508655,0.003533569
0.0040756185,0.003533569
0.008443867,0.007067138
0.003987085,0.003533569
0.004304089,0.003533569
0.012800676,0.010600707
0.0033509606,0.0032467532
0.0357259,0.032467533
0.0034925353,0.0032467532
0.034984674,0.032467533
0.003406257,0.0032467532
0.0070543615,0.0064935065
0.013808029,0.012987013
0.0033868088,0.0032467532
0.003340076,0.0032467532
0.01723478,0.01724138
0.0036195552,0.0034482758
0.0035190398,0.0034482758
0.0034479373,0.0034482758
0.003519988,0.0034482758
0.0034351503,0.0034482758
0.0063864514,0.006557377
0.0033787952,0.0032786885
0.0068719094,0.006557377
0.0033817221,0.0032786885
0.0065097213,0.006557377
0.0064622723,0.006557377
0.019640975,0.01980198
0.0031969661,0.0033003301
0.015473111,0.01650165
0.003094507,0.0033003301
0.0032420445,0.0033003301
0.0030954247,0.0033003301
0.0030425068,0.0033003301
0.06127916,0.06535948
0.021597069,0.019607844
0.00347079,0.003267974
0.017403856,0.01633987
0.0102822,0.009803922
0.010521749,0.009803922
0.0073869345,0.006535948
0.024919217,0.022875817
0.030908387,0.026143791
0.06253678,0.06535948
0.0030212174,0.0030959751
0.0028893214,0.0030959751
0.023116926,0.024767801
0.017776038,0.01857585
0.0057800952,0.0061919503
0.0029298705,0.0030959751
0.011659401,0.012383901
0.008935447,0.009287925
0.0060031046,0.0061919503
0.0035132319,0.0033557047
0.026784513,0.026845638
0.016881302,0.016778523
0.007028317,0.0067114094
0.0033605439,0.0033557047
0.00367964,0.0033783785
0.0037754902,0.0033783785
0.052716956,0.04391892
0.010970765,0.010135135
0.0073295645,0.006756757
0.004186544,0.0034246575
0.0080104545,0.006849315
0.0039782124,0.0034246575
0.0039799334,0.0034246575
0.004231442,0.0034246575
0.0039971587,0.0034246575
0.012017854,0.0102739725
0.008148552,0.00591716
0.007916741,0.00591716
0.007789894,0.00591716
0.008193756,0.00591716
0.007908151,0.00591716
0.0037962396,0.0034482758
0.0071115037,0.0068965517
0.0035535907,0.0034482758
0.0035559298,0.0034482758
0.0035542515,0.0034482758
0.0035552771,0.0034482758
0.0037921343,0.0034482758
0.011369093,0.009771987
0.0077555515,0.0065146578
0.03568669,0.029315962
0.010926014,0.009771987
0.014737795,0.0130293155
0.010979243,0.009771987
0.030736063,0.026058631
0.011663771,0.009771987
0.06062451,0.052117262
0.0114472145,0.009771987
0.14437436,0.110749185
0.038938943,0.03257329
0.0036713516,0.0032573289
