branch_length,mut_freq
0.006910912,0.0068259384
0.013892695,0.013651877
0.00685886,0.0068259384
0.0034370888,0.0034129692
0.0034276098,0.0034129692
0.0114890495,0.010676157
0.0038244177,0.0035587188
0.0038105943,0.0035587188
0.0038262783,0.0035587188
0.0038232564,0.0035587188
0.003823313,0.0035587188
0.0038269993,0.0035587188
0.0038286163,0.0035587188
0.007682499,0.0071174377
0.06525476,0.06329114
0.008462243,0.008438818
0.004233188,0.004219409
0.004229808,0.004219409
0.06636924,0.06329114
0.003704146,0.0035211267
0.007410513,0.0070422534
0.011157012,0.01056338
0.011206298,0.01056338
0.0037361598,0.0035211267
0.002969276,0.0031152647
0.0119614685,0.012461059
0.0059305136,0.0062305294
0.00297353,0.0031152647
0.0029943092,0.0031152647
0.04008018,0.040498443
0.006237559,0.006430868
0.003142998,0.003215434
0.015935712,0.01607717
0.035140093,0.035369776
0.003145178,0.003215434
0.003164923,0.003215434
0.0031457935,0.003215434
0.01911262,0.019292604
0.0032205803,0.003215434
0.019059211,0.019292604
0.009324508,0.009646302
0.0062067457,0.006430868
0.0030910478,0.003215434
0.0030952313,0.003215434
0.0030966895,0.003215434
0.0037160786,0.003508772
0.0037308913,0.003508772
0.060826086,0.056140352
0.0074670827,0.007017544
0.0037243036,0.003508772
0.007455016,0.007017544
0.0037314715,0.003508772
0.0074526444,0.007017544
0.0037230775,0.003508772
0.011194101,0.010526316
0.003725471,0.003508772
0.0075188414,0.007017544
0.038185924,0.037162162
0.0034159892,0.0033783785
0.0034291882,0.0033783785
0.0034137368,0.0033783785
0.003413963,0.0033783785
0.010280484,0.010135135
0.010208766,0.010135135
0.0034017162,0.0033783785
0.0036558656,0.0034482758
0.0036552562,0.0034482758
0.0036556078,0.0034482758
0.003655736,0.0034482758
0.007337445,0.0068965517
0.0036049942,0.0032573289
0.0036307815,0.0032573289
0.003607111,0.0032573289
0.029339084,0.026058631
0.0073338524,0.0065146578
0.003606839,0.0032573289
0.014625831,0.014814815
0.003576932,0.0037037036
0.014457516,0.014814815
0.0035760787,0.0037037036
0.0035813353,0.0037037036
0.0071805753,0.0074074073
0.018363727,0.018518519
0.0031915056,0.003125
0.0031899507,0.003125
0.003194854,0.003125
0.0063858903,0.00625
0.00319137,0.003125
0.019263541,0.01875
0.029141968,0.028125
0.0033736671,0.0034129692
0.003376297,0.0034129692
0.0033741277,0.0034129692
0.023840623,0.023890786
0.0551622,0.054607507
0.00362676,0.0034013605
0.0036113085,0.0034013605
0.007224106,0.006802721
0.0036063853,0.0034013605
0.014545989,0.013605442
0.0036057406,0.0034013605
0.003165662,0.0034013605
0.003171267,0.0034013605
0.015980812,0.017006803
0.006293602,0.006802721
0.006333536,0.006802721
0.0031643123,0.0034013605
0.006341517,0.006802721
0.0062890914,0.006802721
0.0063324417,0.006802721
0.006331736,0.006802721
0.0039517353,0.0036630037
0.0039050065,0.0036630037
0.0039100894,0.0036630037
