branch_length,mut_freq
0.0065492843,0.0068259384
0.013215625,0.013651877
0.0069478853,0.0068259384
0.0033818674,0.0034129692
0.0034720101,0.0034129692
0.0105406055,0.010676157
0.003595414,0.0035587188
0.00357438,0.0035587188
0.0035162854,0.0035587188
0.0036374817,0.0035587188
0.003639765,0.0035587188
0.0036808313,0.0035587188
0.0034247614,0.0035587188
0.006854574,0.0071174377
0.06171459,0.06329114
0.00818903,0.008438818
0.003986085,0.004219409
0.0040296786,0.004219409
0.06576276,0.06329114
0.0034154607,0.0035211267
0.0068296446,0.0070422534
0.010196848,0.01056338
0.010253308,0.01056338
0.003415371,0.0035211267
0.0025702985,0.0031152647
0.010572736,0.012461059
0.005456855,0.0062305294
0.002769806,0.0031152647
0.0027179136,0.0031152647
0.03657438,0.040498443
0.0055484073,0.006430868
0.0028197768,0.003215434
0.014899366,0.01607717
0.032345586,0.035369776
0.0029612337,0.003215434
0.0028190885,0.003215434
0.0028468417,0.003215434
0.017600385,0.019292604
0.0029816711,0.003215434
0.017500613,0.019292604
0.008373627,0.009646302
0.005579661,0.006430868
0.0029795405,0.003215434
0.0029836267,0.003215434
0.0029815545,0.003215434
0.0034676222,0.003508772
0.0033655502,0.003508772
0.057939302,0.056140352
0.006732346,0.007017544
0.0033681719,0.003508772
0.0067327763,0.007017544
0.0033693414,0.003508772
0.007039439,0.007017544
0.003516631,0.003508772
0.010095731,0.010526316
0.0035123292,0.003508772
0.0070478255,0.007017544
0.03619146,0.037162162
0.0032392459,0.0033783785
0.0031810754,0.0033783785
0.00334844,0.0033783785
0.0031962832,0.0033783785
0.0095587745,0.010135135
0.0092293285,0.010135135
0.0030982422,0.0033783785
0.0036404228,0.0034482758
0.003582355,0.0034482758
0.003641133,0.0034482758
0.0036389667,0.0034482758
0.0077113076,0.0068965517
0.0032992195,0.0032573289
0.003292435,0.0032573289
0.0032940635,0.0032573289
0.027198674,0.026058631
0.00667108,0.0065146578
0.0034508652,0.0032573289
0.013993009,0.014814815
0.003631501,0.0037037036
0.015050574,0.014814815
0.0035001175,0.0037037036
0.003631972,0.0037037036
0.007151126,0.0074074073
0.01820044,0.018518519
0.003030304,0.003125
0.0030286876,0.003125
0.0030326676,0.003125
0.006063262,0.00625
0.0030319258,0.003125
0.017805977,0.01875
0.02717451,0.028125
0.0030947651,0.0034129692
0.0030966722,0.0034129692
0.0031602476,0.0034129692
0.02125242,0.023890786
0.0493036,0.054607507
0.0034272037,0.0034013605
0.0033174905,0.0034013605
0.006648739,0.006802721
0.003377872,0.0034013605
0.01356888,0.013605442
0.0033784166,0.0034013605
0.0027613319,0.0034013605
0.00299907,0.0034013605
0.013848727,0.017006803
0.0060025463,0.006802721
0.005736066,0.006802721
0.0027703291,0.0034013605
0.005530746,0.006802721
0.0059960727,0.006802721
0.00545571,0.006802721
0.0060078036,0.006802721
0.0038437275,0.0036630037
0.0038325014,0.0036630037
0.00362951,0.0036630037
0.003835635,0.0036630037
0.0036643366,0.0036630037
0.0035671997,0.0036630037
0.003841016,0.0036630037
0.0037661241,0.003533569
0.003725463,0.003533569
0.0072126174,0.007067138
0.003606577,0.003533569
0.003603938,0.003533569
0.007201744,0.007067138
0.0037889876,0.003533569
0.0037900591,0.003533569
0.011323068,0.010600707
0.0033326591,0.0032467532
0.033403948,0.032467533
0.0031228652,0.0032467532
0.032458883,0.032467533
0.003241457,0.0032467532
0.006228998,0.0064935065
0.012656528,0.012987013
0.0031292033,0.0032467532
0.0032542879,0.0032467532
0.015520736,0.01724138
0.0033537291,0.0034482758
0.0031656607,0.0034482758
0.0031648064,0.0034482758
0.003164989,0.0034482758
0.003157839,0.0034482758
0.0060016676,0.006557377
0.0031309167,0.0032786885
0.0059488975,0.006557377
0.0031313184,0.0032786885
0.0059481203,0.006557377
0.0060252985,0.006557377
0.018334864,0.01980198
0.0029444348,0.0033003301
0.014560803,0.01650165
0.0030182584,0.0033003301
0.0029442396,0.0033003301
0.0029446117,0.0033003301
0.0029456157,0.0033003301
0.05708891,0.06535948
0.017903928,0.019607844
0.002986059,0.003267974
0.016172677,0.01633987
0.009491368,0.009803922
0.009394,0.009803922
0.0059818425,0.006535948
0.022340244,0.022875817
0.026639454,0.026143791
0.056013178,0.06535948
0.0028421637,0.0030959751
0.0027605314,0.0030959751
0.022440474,0.024767801
0.015976442,0.01857585
0.0054176925,0.0061919503
0.0027582538,0.0030959751
0.01142259,0.012383901
0.008429228,0.009287925
0.0057383175,0.0061919503
0.0031480426,0.0033557047
0.025945107,0.026845638
0.016250234,0.016778523
0.0063002114,0.0067114094
0.0031526543,0.0033557047
0.003338423,0.0033783785
0.0033452227,0.0033783785
0.046636324,0.04391892
0.010308877,0.010135135
0.0068675624,0.006756757
0.0037550493,0.0034246575
0.0074153584,0.006849315
0.0035319824,0.0034246575
0.003857502,0.0034246575
0.0038663966,0.0034246575
0.003867075,0.0034246575
0.011288383,0.0102739725
0.0070555625,0.00591716
0.007412721,0.00591716
0.0071332837,0.00591716
0.0076049794,0.00591716
0.0072288103,0.00591716
0.0036703837,0.0034482758
0.0071147326,0.0068965517
0.0035522082,0.0034482758
0.0033884468,0.0034482758
0.0035539905,0.0034482758
0.0033894859,0.0034482758
0.0034453145,0.0034482758
0.0097904485,0.009771987
0.0065191146,0.0065146578
0.030625433,0.029315962
0.010114572,0.009771987
0.0141235115,0.0130293155
0.010467908,0.009771987
0.02815589,0.026058631
0.010593714,0.009771987
0.056048658,0.052117262
0.010513073,0.009771987
0.13010065,0.110749185
0.03647756,0.03257329
0.0032574597,0.0032573289
0.04267699,0.039087947
0.0068547507,0.0065146578
0.079963,0.07491857
0.0034414034,0.0032573289
0.029272271,0.026058631
0.013521434,0.0130293155
0.0036872749,0.0032573289
0.0036860162,0.0032573289
0.01006915,0.009771987
0.03587027,0.03257329
0.010536274,0.009771987
0.01852092,0.016286645
0.016769653,0.016286645
0.010036103,0.009771987
0.05432039,0.052117262
0.07023754,0.06944445
0.05629352,0.052083332
0.004092444,0.0034722222
0.0039899093,0.0034722222
0.003990301,0.0034722222
0.0039947466,0.0034722222
0.043028396,0.045138888
0.065826066,0.066246055
0.0030153685,0.0031545742
0.0031762281,0.0031545742
0.0030318433,0.0031545742
0.003178087,0.0031545742
0.08193188,0.07886435
0.0094959,0.01010101
0.0062062815,0.0067340066
0.006027643,0.0067340066
0.003011404,0.0033670033
0.0030874514,0.0033670033
0.0031989776,0.0033670033
0.0030664864,0.0033670033
0.003106974,0.0033670033
0.0031121206,0.0033670033
0.009491246,0.01010101
0.006028704,0.0067340066
0.008742775,0.01010101
0.0028899706,0.0030959751
0.002924805,0.0030959751
0.014471291,0.015479876
0.0030603148,0.0030959751
0.012225655,0.012383901
0.015337281,0.015479876
0.0059334887,0.0061919503
0.0029279348,0.0030959751
0.005848589,0.0061919503
0.0034911798,0.0033783785
0.0036141053,0.0033783785
0.0034910268,0.0033783785
0.0034930864,0.0033783785
0.018018015,0.016891891
0.0038352124,0.0038314175
0.003724488,0.0038314175
0.0037793755,0.0038314175
0.0037247455,0.0038314175
0.010636491,0.010416667
0.0037190947,0.0034722222
0.014849632,0.013888889
0.0037092317,0.0034722222
0.0037195452,0.0034722222
0.0030838244,0.0032467532
0.0033041819,0.0032467532
0.003298941,0.0032467532
0.0063910396,0.0064935065
0.012359638,0.012987013
0.003084273,0.0031847134
0.006163042,0.006369427
0.006642088,0.006369427
0.009982996,0.00955414
0.006528413,0.006369427
0.023018282,0.022292994
0.0034216454,0.0031847134
0.012323845,0.012738854
0.009235699,0.00955414
0.003261636,0.0034843206
0.0033530048,0.0034843206
0.0033516157,0.0034843206
0.003357262,0.0034843206
0.0032622644,0.0034843206
0.093340255,0.0927835
0.06571422,0.0652921
0.0035736964,0.0034364262
0.003570198,0.0034364262
